,MCP2_Flexion,PIP2_Flexion,DIP2_Flexion,MCP3_Flexion,PIP3_Flexion,DIP3_Flexion,MCP4_Flexion,PIP4_Flexion,DIP4_Flexion,MCP5_Flexion,PIP5_Flexion,DIP5_Flexion
0,20.58997954722369,3.4459155669779307,6.36541588758476,17.329170046556698,2.7176301919196533,11.969057343255372,13.540289064966203,0.5534898509897914,8.466321515959407,14.38152640128132,8.413640746397107,5.347497926804294
1,18.974012944200553,5.7808508959742255,2.548384653020264,15.49685720123108,2.09566312903317,2.9230013054467747,11.053020465715178,1.2624200263284138,6.333984192030499,11.723481750021023,0.7204825481564967,5.021991642829988
2,18.3821587785595,7.783453012482653,2.499843866053851,14.937954598884886,2.2121607925614057,7.493172486425436,9.789135475162738,2.1396987530450815,5.500329508675122,9.65434045839973,5.123177233837396,7.8412767534961745
3,18.81266926461535,7.146029917955531,1.1333616237852198,15.119552758608961,2.741806753022786,10.337582019748453,9.349462429031433,2.99055888114529,5.982677029282655,8.479316740574887,7.651427013451894,8.971278805508462
4,19.731098219060442,6.1107494666090645,0.8272392594107885,14.896935630643867,2.2293891846790928,8.67918988782418,8.949460110770787,4.741065502300415,7.494975001650545,8.364440119320165,6.943977571638726,8.257524884736824
5,20.61662757971189,5.5643434953268525,1.2643036514150765,14.123292388794141,3.188303413538648,4.6881260983548145,8.53408342582307,6.246626749668877,8.96356447344047,9.222033562613376,4.671151168779517,7.03121616440913
6,21.119025757958553,5.14887970045271,1.7265600300627852,13.35490807818735,5.003590982277586,2.249301588031045,8.229187853179184,6.443687414361989,9.210511416541436,10.358289825729713,2.865048813279685,6.256611468254221
7,21.232923155462686,5.026116018895181,2.567785875235842,12.900589426740964,5.566170287381453,2.127696572434246,7.980745602786072,5.70783816130637,8.250897372717759,11.011229503330327,2.1632524900868475,5.869894699507171
8,21.357477168128185,4.815258706626878,2.9665064496113303,12.70023300609995,5.382861054575272,1.6629548548440312,7.80103195098971,5.100556624962223,7.389271126275588,11.112128514329441,2.082321188727974,5.524619633828905
9,21.68440936068373,4.44910209109014,2.8984998631935355,12.616335264706578,5.152628000083439,1.5502419712782398,7.765643044016883,5.245900218950794,7.72705729677341,11.050233786481016,2.1853006402759263,5.211185483058898
10,21.97939945122195,4.421156336824083,2.637887792353183,12.527096087592128,4.898957681847662,1.7991777406662095,7.8429776258346635,5.889197513948346,8.847289767033857,11.238196385814206,2.1276791859023376,4.9084643438926605
11,22.109607952507474,4.677054507739513,1.9921656170748179,12.37964586723885,4.651650237624921,1.9322836822543366,7.892292070272418,6.427209932552017,9.735960608051698,11.69291342747988,2.2081569951363917,4.639443079185099
12,22.10738616784252,5.143923107813549,1.0813841686147043,12.270797481716272,4.445897106164409,2.031172199331877,7.812555931571893,6.625417531446146,10.063668074714002,11.901454086837873,2.3353175578847924,4.842046264627157
13,21.870575905227327,5.566871325112174,1.160867412183478,12.338411108791291,4.306106423303731,2.1911165271862103,7.642536437309161,6.513661507220945,9.805865620509849,11.404694094915158,2.107541806327646,5.937353951367328
14,21.456280849737254,5.6438679589753065,1.4636832847342873,12.57095515669414,4.479614899507965,2.1103273899701662,7.479197580390689,6.070234360977196,8.774568266670059,10.312797272484659,3.56369042239092,7.824198428709025
15,21.342939865956595,5.471489706419987,1.640726358125704,12.924877955775202,5.147151737393557,2.057748567406975,7.420932550014584,5.476538204236618,7.187702680445426,9.417527037371201,5.471649677624157,9.614707957019675
16,21.796788700774243,5.164900043382431,2.136112732369611,13.551775600481989,5.905856890764824,2.569968737687674,7.607293342432058,5.256248841798623,5.883697235628347,9.622650428803695,5.9633407470983,10.532036366880192
17,22.338554184430166,4.739088530744482,3.068842799819379,14.502371649494677,5.948054414708054,2.948899492723683,8.145216798934882,5.5170438478727135,5.159606542642109,10.930428533161631,5.160897718423286,10.389132410500991
18,22.374707854484342,4.294563249446668,4.057658113870303,15.291199503128496,5.22620024616495,2.4382737804301655,8.999715559021752,5.487818789423812,4.407592968398546,12.372425252012903,4.161296822070312,9.378559587502878
