,MCP2_Flexion,PIP2_Flexion,DIP2_Flexion,MCP3_Flexion,PIP3_Flexion,DIP3_Flexion,MCP4_Flexion,PIP4_Flexion,DIP4_Flexion,MCP5_Flexion,PIP5_Flexion,DIP5_Flexion
0,31.2822712064268,10.4640889862996,9.890582427425755,33.45565578877205,9.358309276725265,31.39303448767197,24.01342795598444,4.805034533949055,20.57756006272706,20.88055571147919,5.129391095497169,14.312425399359967
1,26.88579328768907,7.940438244702136,3.86999128968705,24.208123638058453,4.566348102434773,9.559590610472497,17.188920712042346,2.3979491377414206,15.04355906912187,14.425765391006138,0.8397351801776836,9.861968177950246
2,24.35338566771526,7.155080109919169,1.1380428990403573,19.579845137255035,2.321168619477362,3.9836575411727324,12.814383839445071,3.149182725899891,13.330113362448202,10.228142695326852,5.232258880056662,8.341970089629143
3,23.71808722832762,7.448464677656631,0.4441315023884158,18.83407572327488,3.068169158282842,6.176271312176738,10.896251261070546,6.882365658001532,15.914882506245561,9.20038344361663,7.913119758316412,9.114832861914266
4,24.467878459973008,7.286043610886935,0.2871320403590403,18.61205837615927,7.085090363516031,1.555363528098951,10.661832496700413,12.348641482922972,20.755534377726406,10.59934484458364,7.996520499041679,10.102266780221811
5,26.268727281330655,5.869298329454097,1.1844449269485722,17.33514298129873,12.574903979779009,5.861307087100812,11.503817396367083,15.664115398639723,24.179572539474975,13.20761757363428,6.237071475540773,10.405773508514585
6,28.298908514172467,4.0915766522130355,2.9667454771539497,15.503358710458258,16.777804558047535,12.172762338565633,12.38266538039909,15.15911196634741,23.835854081044204,15.672453476942735,4.186982673928242,10.23930986982046
7,29.541689784540324,3.4441209575114726,4.486981164893251,13.965827726615856,18.74859335398196,15.198497317416923,12.611001605295598,12.232753418413438,20.448406898609335,16.848740694325585,3.0039604270458824,10.004399922731778
8,29.890099594454057,3.483088428065855,5.205691268030904,13.12081248353357,19.245446705965605,14.977317746688868,12.48045872138698,9.570107560901306,17.103415275077936,16.76374316777401,2.6655433742176626,9.71895402863069
9,29.954933557988596,3.4671840885260963,5.202525606434193,13.028007088009929,19.01236225769864,13.505751588187763,12.32221423860679,9.300250306729282,16.273249005530715,16.412226283183543,2.8102158483235087,9.321679107893402
10,30.107798754051487,3.455196913264473,4.487627082969652,13.475882921925177,18.305024033728046,12.404910992471372,12.064445015349293,11.359727329221613,17.47740794671043,16.43591879193582,3.1142935502077194,9.128990657887726
11,30.240373635093704,3.6137668363125783,2.999545706839882,14.011817317833987,17.467706917443905,11.912239675040752,11.7142576258656,13.723929728405096,18.763395300800283,16.652945859914666,3.3234190748209755,9.26808202461413
